"ORG SKU",SKU,Name,"Exhaust System Line",Homologation,Description,Category,Segment,Program,Brand,Model,"MY from","MY to",Price,Model_ID
P-HF1293,P-HF1293-344,"Akrapovič Sound Kit","OP - Optional part","W/O Approval","The optional Akrapovič Sound Kit enables owners of selected Akrapovič car exhausts to control the sound of the system from the cockpit of their machine. Using Akrapovič technology, drivers can easily switch between the quiet mode and a sportier sound. With the use of a receiver to drive the actuators that open or close the valves at the end of the exhaust system, drivers can use the Sound Remote Controller or the new smartphone app (for iOS and Android) to regulate the valves.Pictures are symbolic.","New Avgassystem","Super Sport",Car,Porsche,"718 Cayman GT4 / Spyder - OPF/GPF",2020,2020,6935,"137060,145902,"
P-HF1293,P-HF1293-345,"Akrapovič Sound Kit","OP - Optional part","W/O Approval","The optional Akrapovič Sound Kit enables owners of selected Akrapovič car exhausts to control the sound of the system from the cockpit of their machine. Using Akrapovič technology, drivers can easily switch between the quiet mode and a sportier sound. With the use of a receiver to drive the actuators that open or close the valves at the end of the exhaust system, drivers can use the Sound Remote Controller or the new smartphone app (for iOS and Android) to regulate the valves.Pictures are symbolic.","New Avgassystem","Super Sport",Car,Porsche,"718 Cayman GTS 4.0 / Boxster GTS 4.0",2020,2020,6935,"139717,139725,"
P-HF1293,P-HF1293-346,"Akrapovič Sound Kit","OP - Optional part","W/O Approval","The optional Akrapovič Sound Kit enables owners of selected Akrapovič car exhausts to control the sound of the system from the cockpit of their machine. Using Akrapovič technology, drivers can easily switch between the quiet mode and a sportier sound. With the use of a receiver to drive the actuators that open or close the valves at the end of the exhaust system, drivers can use the Sound Remote Controller or the new smartphone app (for iOS and Android) to regulate the valves.Pictures are symbolic.","New Avgassystem","Super Sport",Car,Porsche,"718 Cayman GTS 4.0 / Boxster GTS 4.0  - OPF/GPF",2020,2020,6935,"139717,139725,"
P-HF1296,P-HF1296-347,"Akrapovič Sound Kit","OP - Optional part",,"The optional Akrapovič Sound Kit enables owners of selected Akrapovič car exhausts to control the sound of the system from the cockpit of their machine. Using Akrapovič technology, drivers can easily switch between the quiet mode and a sportier sound. With the use of a receiver (already included in evolution system) to drive the actuators that open or close the valves at the end of the exhaust system, drivers can use the Sound Remote Controller or the new smartphone app (for iOS and Android) to regulate the valves.With the use of the optional Akrapovič Sound Kit, the ECE type approval is no longer valid.Pictures are symbolic.","New Avgassystem","Sports Coupe",Car,Mercedes-AMG,"A 45 / A 45 S (W177)",2020,2021,5223,"136670,136671,"
P-HF1296,P-HF1296-348,"Akrapovič Sound Kit","OP - Optional part",,"The optional Akrapovič Sound Kit enables owners of selected Akrapovič car exhausts to control the sound of the system from the cockpit of their machine. Using Akrapovič technology, drivers can easily switch between the quiet mode and a sportier sound. With the use of a receiver (already included in evolution system) to drive the actuators that open or close the valves at the end of the exhaust system, drivers can use the Sound Remote Controller or the new smartphone app (for iOS and Android) to regulate the valves.With the use of the optional Akrapovič Sound Kit, the ECE type approval is no longer valid.Pictures are symbolic.","New Avgassystem","Sports Coupe",Car,Mercedes-AMG,"A 45 / A 45 S (W177) - OPF/GPF",2020,2021,5223,"136670,136671,"
P-HF1296,P-HF1296-349,"Akrapovič Sound Kit","OP - Optional part",,"The optional Akrapovič Sound Kit enables owners of selected Akrapovič car exhausts to control the sound of the system from the cockpit of their machine. Using Akrapovič technology, drivers can easily switch between the quiet mode and a sportier sound. With the use of a receiver (already included in evolution system) to drive the actuators that open or close the valves at the end of the exhaust system, drivers can use the Sound Remote Controller or the new smartphone app (for iOS and Android) to regulate the valves.With the use of the optional Akrapovič Sound Kit, the ECE type approval is no longer valid.Pictures are symbolic.","New Avgassystem","Sports Coupe",Car,Mercedes-AMG,"CLA 45 / CLA 45 S (C118/X118)",2020,2021,5223,"136675,136676,136839,136840"
P-HF1296,P-HF1296-350,"Akrapovič Sound Kit","OP - Optional part",,"The optional Akrapovič Sound Kit enables owners of selected Akrapovič car exhausts to control the sound of the system from the cockpit of their machine. Using Akrapovič technology, drivers can easily switch between the quiet mode and a sportier sound. With the use of a receiver (already included in evolution system) to drive the actuators that open or close the valves at the end of the exhaust system, drivers can use the Sound Remote Controller or the new smartphone app (for iOS and Android) to regulate the valves.With the use of the optional Akrapovič Sound Kit, the ECE type approval is no longer valid.Pictures are symbolic.","New Avgassystem","Sports Coupe",Car,Mercedes-AMG,"CLA 45 / CLA 45 S (C118/X118) - OPF/GPF",2020,2021,5223,"136675,136676,136839,136840"
P-HF1296,P-HF1296-351,"Akrapovič Sound Kit","OP - Optional part",,"The optional Akrapovič Sound Kit enables owners of selected Akrapovič car exhausts to control the sound of the system from the cockpit of their machine. Using Akrapovič technology, drivers can easily switch between the quiet mode and a sportier sound. With the use of a receiver (already included in evolution system) to drive the actuators that open or close the valves at the end of the exhaust system, drivers can use the Sound Remote Controller or the new smartphone app (for iOS and Android) to regulate the valves.With the use of the optional Akrapovič Sound Kit, the ECE type approval is no longer valid.Pictures are symbolic.","New Avgassystem","Sports Coupe",Car,Mercedes-AMG,"GLA 45 / GLA 45 S  (H247)",2021,2021,5223,"140777,140778"
P-HF1296,P-HF1296-352,"Akrapovič Sound Kit","OP - Optional part",,"The optional Akrapovič Sound Kit enables owners of selected Akrapovič car exhausts to control the sound of the system from the cockpit of their machine. Using Akrapovič technology, drivers can easily switch between the quiet mode and a sportier sound. With the use of a receiver (already included in evolution system) to drive the actuators that open or close the valves at the end of the exhaust system, drivers can use the Sound Remote Controller or the new smartphone app (for iOS and Android) to regulate the valves.With the use of the optional Akrapovič Sound Kit, the ECE type approval is no longer valid.Pictures are symbolic.","New Avgassystem","Sports Coupe",Car,Mercedes-AMG,"GLA 45 / GLA 45 S  (H247) - OPF/GPF",2021,2021,5223,"140777,140778"
P-HF1310,P-HF1310-353,"Akrapovič Sound Kit","OP - Optional part",,"The optional Akrapovič Sound Kit enables owners of selected Akrapovič car exhausts to control the sound of the system from the cockpit of their machine. Using Akrapovič technology, drivers can easily switch between the quiet mode and a sportier sound. With the use of a receiver (already included in evolution system) to drive the actuators that open or close the valves at the end of the exhaust system, drivers can use the Sound Remote Controller or the new smartphone app (for iOS and Android) to regulate the valves.With the use of the optional Akrapovič Sound Kit, the ECE type approval is no longer valid.Pictures are symbolic.","New Avgassystem",Suv,Car,BMW,"X5 M / X5 M Competition (F95)",2020,2020,5223,"137786,137787,"
P-HF1310,P-HF1310-354,"Akrapovič Sound Kit","OP - Optional part",,"The optional Akrapovič Sound Kit enables owners of selected Akrapovič car exhausts to control the sound of the system from the cockpit of their machine. Using Akrapovič technology, drivers can easily switch between the quiet mode and a sportier sound. With the use of a receiver (already included in evolution system) to drive the actuators that open or close the valves at the end of the exhaust system, drivers can use the Sound Remote Controller or the new smartphone app (for iOS and Android) to regulate the valves.With the use of the optional Akrapovič Sound Kit, the ECE type approval is no longer valid.Pictures are symbolic.","New Avgassystem",Suv,Car,BMW,"X5 M / X5 M Competition (F95) - OPF/GPF",2020,2020,5223,"137786,137787,"
P-HF1310,P-HF1310-355,"Akrapovič Sound Kit","OP - Optional part",,"The optional Akrapovič Sound Kit enables owners of selected Akrapovič car exhausts to control the sound of the system from the cockpit of their machine. Using Akrapovič technology, drivers can easily switch between the quiet mode and a sportier sound. With the use of a receiver (already included in evolution system) to drive the actuators that open or close the valves at the end of the exhaust system, drivers can use the Sound Remote Controller or the new smartphone app (for iOS and Android) to regulate the valves.With the use of the optional Akrapovič Sound Kit, the ECE type approval is no longer valid.Pictures are symbolic.","New Avgassystem",Suv,Car,BMW,"X6 M / X6 M Competition (F96)",2020,2020,5223,"137788,137789,"
P-HF1310,P-HF1310-356,"Akrapovič Sound Kit","OP - Optional part",,"The optional Akrapovič Sound Kit enables owners of selected Akrapovič car exhausts to control the sound of the system from the cockpit of their machine. Using Akrapovič technology, drivers can easily switch between the quiet mode and a sportier sound. With the use of a receiver (already included in evolution system) to drive the actuators that open or close the valves at the end of the exhaust system, drivers can use the Sound Remote Controller or the new smartphone app (for iOS and Android) to regulate the valves.With the use of the optional Akrapovič Sound Kit, the ECE type approval is no longer valid.Pictures are symbolic.","New Avgassystem",Suv,Car,BMW,"X6 M / X6 M Competition (F96) - OPF/GPF",2020,2020,5223,"137788,137789,"
P-HF1312,P-HF1312-357,"Akrapovič Sound Kit","OP - Optional part",," The optional Akrapovič Sound Kit enables owners of selected Akrapovič car exhausts to control the sound of the system from the cockpit of their machine. Using Akrapovič technology, drivers can easily switch between the quiet mode and a sportier sound. With the use of a receiver (already included in evolution system) to drive the actuators that open or close the valves at the end of the exhaust system, drivers can use the Sound Remote Controller or the new smartphone app (for iOS and Android) to regulate the valves.With the use of the optional Akrapovič Sound Kit, the ECE type approval is no longer valid.Pictures are symbolic.","New Avgassystem","Sports Coupe",Car,BMW,"M135i (F40)",2020,2020,5223,136291
